step, strain, right, left, 
6800, 0, -3.73399, 3.73399, 
6900, 0, -3.57249, 3.57249, 
7000, 0, -3.54026, 3.54026, 
7100, 0, -3.56332, 3.56332, 
7200, 0, -3.73132, 3.73132, 
7300, 0, -3.66034, 3.66034, 
7400, 0, -3.55758, 3.55758, 
7500, 0, -3.5, 3.5, 
7600, 0, -3.6625, 3.6625, 
7700, 0, -3.67166, 3.67166, 
7800, 0, -3.6217, 3.6217, 
7900, 0, -3.50191, 3.50191, 
8000, 0, -3.6274, 3.6274, 
8100, 0, -3.65021, 3.65021, 
8200, 0, -3.67326, 3.67326, 
8300, 0, -3.54959, 3.54959, 
8400, 0, -3.59566, 3.59566, 
8500, 0, -3.61665, 3.61665, 
8600, 0, -3.64445, 3.64445, 
8700, 0, -3.59885, 3.59885, 
8800, 0, -3.59588, 3.59588, 
8900, 0, -3.60237, 3.60237, 
9000, 0, -3.62747, 3.62747, 
9100, 0, -3.62066, 3.62066, 
9200, 0, -3.59567, 3.59567, 
9300, 0, -3.61146, 3.61146, 
9400, 0, -3.62734, 3.62734, 
9500, 0, -3.61188, 3.61188, 
9600, 0, -3.59836, 3.59836, 
9700, 0, -3.59922, 3.59922, 
9800, 0, -3.62831, 3.62831, 
9900, 0, -3.62514, 3.62514, 
10000, 0, -3.60051, 3.60051, 
10100, 0, -3.59239, 3.59239, 
10200, 0, -3.61897, 3.61897, 
10300, 0, -3.63882, 3.63882, 
10400, 0, -3.60907, 3.60907, 
10500, 0, -3.58898, 3.58898, 
10600, 0, -3.60655, 3.60655, 
10700, 0, -3.62814, 3.62814, 
10800, 0, -3.62686, 3.62686, 
10900, 0, -3.60434, 3.60434, 
11000, 0, -3.59573, 3.59573, 
11100, 0, -3.60929, 3.60929, 
11200, 0, -3.63088, 3.63088, 
11300, 0, -3.61629, 3.61629, 
11400, 0, -3.59808, 3.59808, 
11500, 0, -3.59827, 3.59827, 
11600, 0, -3.61511, 3.61511, 
11700, 0, -3.62485, 3.62485, 
11800, 0, -3.61353, 3.61353, 
11900, 0, -3.60051, 3.60051, 
12000, 0, -3.60387, 3.60387, 
12100, 0, -3.62024, 3.62024, 
12200, 0, -3.62038, 3.62038, 
12300, 0, -3.60421, 3.60421, 
12400, 0, -3.60555, 3.60555, 
12500, 0, -3.61336, 3.61336, 
12600, 0, -3.61642, 3.61642, 
12700, 0, -3.61262, 3.61262, 
12800, 0, -3.60711, 3.60711, 
12900, 0, -3.61166, 3.61166, 
13000, 0, -3.61367, 3.61367, 
13100, 0, -3.61153, 3.61153, 
13200, 0, -3.61018, 3.61018, 
13300, 0, -3.61106, 3.61106, 
13400, 0, -3.61328, 3.61328, 
13500, 0, -3.61215, 3.61215, 
13600, 0, -3.60913, 3.60913, 
13700, 0, -3.61096, 3.61096, 
13800, 0, -3.61371, 3.61371, 
13900, 0, -3.61335, 3.61335, 
14000, 0, -3.60901, 3.60901, 
14100, 0, -3.60945, 3.60945, 
14200, 0, -3.61208, 3.61208, 
14300, 0, -3.61573, 3.61573, 
14400, 0, -3.61151, 3.61151, 
14500, 0, -3.60887, 3.60887, 
14600, 0, -3.61051, 3.61051, 
14700, 0, -3.61411, 3.61411, 
14800, 0, -3.61348, 3.61348, 
14900, 0, -3.60964, 3.60964, 
15000, 0, -3.60868, 3.60868, 
15100, 0, -3.6121, 3.6121, 
15200, 0, -3.61328, 3.61328, 
15300, 0, -3.61269, 3.61269, 
15400, 0, -3.60935, 3.60935, 
15500, 0, -3.61057, 3.61057, 
15600, 0, -3.61226, 3.61226, 
15700, 0, -3.6131, 3.6131, 
15800, 0, -3.61092, 3.61092, 
15900, 0, -3.61058, 3.61058, 
16000, 0, -3.61069, 3.61069, 
16100, 0, -3.61272, 3.61272, 
16200, 0, -3.61192, 3.61192, 
16300, 0, -3.61103, 3.61103, 
16400, 0, -3.61068, 3.61068, 
16500, 0, -3.61193, 3.61193, 
16600, 0, -3.61226, 3.61226, 
16700, 0, -3.61162, 3.61162, 
16800, 0, -3.61067, 3.61067, 
16900, 0, -3.61162, 3.61162, 
17000, 0, -3.61199, 3.61199, 
17100, 0, -3.61154, 3.61154, 
17200, 0, -3.61124, 3.61124, 
17300, 0, -3.61127, 3.61127, 
17400, 0, -3.61185, 3.61185, 
17500, 0, -3.61178, 3.61178, 
17600, 0, -3.61109, 3.61109, 
17700, 0, -3.61134, 3.61134, 
17800, 0, -3.61169, 3.61169, 
17900, 0, -3.61179, 3.61179, 
18000, 0, -3.61148, 3.61148, 
18100, 0, -3.61131, 3.61131, 
18200, 0, -3.6115, 3.6115, 
18300, 0, -3.61186, 3.61186, 
18400, 0, -3.6116, 3.6116, 
18500, 0, -3.6113, 3.6113, 
18600, 0, -3.61122, 3.61122, 
18700, 0, -3.6118, 3.6118, 
18800, 0, -3.61168, 3.61168, 
18900, 0, -3.61138, 3.61138, 
19000, 0, -3.61121, 3.61121, 
19100, 0, -3.61163, 3.61163, 
19200, 0, -3.61172, 3.61172, 
19300, 0, -3.61156, 3.61156, 
19400, 0, -3.61119, 3.61119, 
19500, 0, -3.61149, 3.61149, 
19600, 0, -3.61168, 3.61168, 
19700, 0, -3.61163, 3.61163, 
19800, 0, -3.61137, 3.61137, 
19900, 0, -3.61135, 3.61135, 
20000, 0.005, -5.48924, 5.48924, 
20100, 0.005, -4.2969, 4.2969, 
20200, 0.005, -3.38723, 3.38723, 
20300, 0.005, -3.62455, 3.62455, 
20400, 0.005, -4.72598, 4.72598, 
20500, 0.005, -4.64201, 4.64201, 
20600, 0.005, -3.97167, 3.97167, 
20700, 0.005, -3.37019, 3.37019, 
20800, 0.005, -4.13528, 4.13528, 
20900, 0.005, -4.61418, 4.61418, 
21000, 0.005, -4.38755, 4.38755, 
21100, 0.005, -3.73915, 3.73915, 
21200, 0.005, -3.90167, 3.90167, 
21300, 0.005, -4.35202, 4.35202, 
21400, 0.005, -4.572, 4.572, 
21500, 0.005, -4.09999, 4.09999, 
21600, 0.005, -3.82232, 3.82232, 
21700, 0.005, -4.07751, 4.07751, 
21800, 0.005, -4.4151, 4.4151, 
21900, 0.005, -4.23786, 4.23786, 
22000, 0.005, -3.93479, 3.93479, 
22100, 0.005, -3.91698, 3.91698, 
22200, 0.005, -4.25444, 4.25444, 
22300, 0.005, -4.35341, 4.35341, 
22400, 0.005, -4.10053, 4.10053, 
22500, 0.005, -3.9312, 3.9312, 
22600, 0.005, -4.15595, 4.15595, 
22700, 0.005, -4.32626, 4.32626, 
22800, 0.005, -4.27, 4.27, 
22900, 0.005, -4.03644, 4.03644, 
23000, 0.005, -4.00497, 4.00497, 
23100, 0.005, -4.17244, 4.17244, 
23200, 0.005, -4.29609, 4.29609, 
23300, 0.005, -4.09588, 4.09588, 
23400, 0.005, -4.04018, 4.04018, 
23500, 0.005, -4.08353, 4.08353, 
23600, 0.005, -4.24295, 4.24295, 
23700, 0.005, -4.20076, 4.20076, 
23800, 0.005, -4.08555, 4.08555, 
23900, 0.005, -4.0297, 4.0297, 
24000, 0.005, -4.19867, 4.19867, 
24100, 0.005, -4.22481, 4.22481, 
24200, 0.005, -4.15241, 4.15241, 
24300, 0.005, -4.0597, 4.0597, 
24400, 0.005, -4.11682, 4.11682, 
24500, 0.005, -4.21038, 4.21038, 
24600, 0.005, -4.20012, 4.20012, 
24700, 0.005, -4.09944, 4.09944, 
24800, 0.005, -4.10654, 4.10654, 
24900, 0.005, -4.15521, 4.15521, 
25000, 0.005, -4.18775, 4.18775, 
25100, 0.005, -4.1565, 4.1565, 
25200, 0.005, -4.09747, 4.09747, 
25300, 0.005, -4.12283, 4.12283, 
25400, 0.005, -4.18311, 4.18311, 
25500, 0.005, -4.18635, 4.18635, 
25600, 0.005, -4.12376, 4.12376, 
25700, 0.005, -4.12935, 4.12935, 
25800, 0.005, -4.16172, 4.16172, 
25900, 0.005, -4.18442, 4.18442, 
26000, 0.005, -4.15117, 4.15117, 
26100, 0.005, -4.12077, 4.12077, 
26200, 0.005, -4.13784, 4.13784, 
26300, 0.005, -4.17495, 4.17495, 
26400, 0.005, -4.16139, 4.16139, 
26500, 0.005, -4.12782, 4.12782, 
26600, 0.005, -4.12923, 4.12923, 
26700, 0.005, -4.16107, 4.16107, 
26800, 0.005, -4.16363, 4.16363, 
26900, 0.005, -4.14499, 4.14499, 
27000, 0.005, -4.13232, 4.13232, 
27100, 0.005, -4.1491, 4.1491, 
27200, 0.005, -4.16044, 4.16044, 
27300, 0.005, -4.15016, 4.15016, 
27400, 0.005, -4.1344, 4.1344, 
27500, 0.005, -4.14133, 4.14133, 
27600, 0.005, -4.15551, 4.15551, 
27700, 0.005, -4.1575, 4.1575, 
27800, 0.005, -4.13489, 4.13489, 
27900, 0.005, -4.14356, 4.14356, 
28000, 0.005, -4.15091, 4.15091, 
28100, 0.005, -4.1597, 4.1597, 
28200, 0.005, -4.1466, 4.1466, 
28300, 0.005, -4.13928, 4.13928, 
28400, 0.005, -4.14389, 4.14389, 
28500, 0.005, -4.15894, 4.15894, 
28600, 0.005, -4.15206, 4.15206, 
28700, 0.005, -4.14155, 4.14155, 
28800, 0.005, -4.14192, 4.14192, 
28900, 0.005, -4.15344, 4.15344, 
29000, 0.005, -4.1542, 4.1542, 
29100, 0.005, -4.14887, 4.14887, 
29200, 0.005, -4.13954, 4.13954, 
29300, 0.005, -4.14758, 4.14758, 
29400, 0.005, -4.1532, 4.1532, 
29500, 0.005, -4.15274, 4.15274, 
29600, 0.005, -4.14377, 4.14377, 
29700, 0.005, -4.14418, 4.14418, 
29800, 0.005, -4.15054, 4.15054, 
29900, 0.005, -4.15261, 4.15261, 
30000, 0.005, -4.1482, 4.1482, 
30100, 0.005, -4.14551, 4.14551, 
30200, 0.005, -4.14776, 4.14776, 
30300, 0.005, -4.15206, 4.15206, 
30400, 0.005, -4.14936, 4.14936, 
30500, 0.005, -4.14562, 4.14562, 
30600, 0.005, -4.14647, 4.14647, 
30700, 0.005, -4.15016, 4.15016, 
30800, 0.005, -4.14938, 4.14938, 
30900, 0.005, -4.14738, 4.14738, 
31000, 0.005, -4.14621, 4.14621, 
31100, 0.005, -4.14893, 4.14893, 
31200, 0.005, -4.14928, 4.14928, 
31300, 0.005, -4.14802, 4.14802, 
31400, 0.005, -4.14611, 4.14611, 
31500, 0.005, -4.14804, 4.14804, 
31600, 0.005, -4.14942, 4.14942, 
31700, 0.005, -4.14936, 4.14936, 
31800, 0.005, -4.14651, 4.14651, 
31900, 0.005, -4.14725, 4.14725, 
32000, 0.005, -4.14933, 4.14933, 
32100, 0.005, -4.14964, 4.14964, 
32200, 0.005, -4.14779, 4.14779, 
32300, 0.005, -4.14665, 4.14665, 
32400, 0.005, -4.14808, 4.14808, 
32500, 0.005, -4.14953, 4.14953, 
32600, 0.005, -4.14868, 4.14868, 
32700, 0.005, -4.14697, 4.14697, 
32800, 0.005, -4.14749, 4.14749, 
32900, 0.005, -4.14902, 4.14902, 
33000, 0.005, -4.14937, 4.14937, 
33100, 0.005, -4.14788, 4.14788, 
33200, 0.005, -4.14733, 4.14733, 
33300, 0.005, -4.14822, 4.14822, 
33400, 0.005, -4.14909, 4.14909, 
33500, 0.005, -4.14837, 4.14837, 
33600, 0.005, -4.14777, 4.14777, 
33700, 0.005, -4.14781, 4.14781, 
33800, 0.005, -4.14863, 4.14863, 
33900, 0.005, -4.14856, 4.14856, 
34000, 0.005, -4.14804, 4.14804, 
34100, 0.005, -4.14789, 4.14789, 
34200, 0.005, -4.14847, 4.14847, 
34300, 0.005, -4.14862, 4.14862, 
34400, 0.005, -4.14819, 4.14819, 
34500, 0.005, -4.14798, 4.14798, 
34600, 0.005, -4.14817, 4.14817, 
34700, 0.005, -4.14844, 4.14844, 
34800, 0.005, -4.14837, 4.14837, 
34900, 0.005, -4.14799, 4.14799, 
35000, 0.005, -4.14797, 4.14797, 
35100, 0.005, -4.1483, 4.1483, 
35200, 0.005, -4.14855, 4.14855, 
35300, 0.005, -4.14805, 4.14805, 
35400, 0.005, -4.14801, 4.14801, 
35500, 0.005, -4.14815, 4.14815, 
35600, 0.005, -4.14848, 4.14848, 
35700, 0.005, -4.1483, 4.1483, 
35800, 0.005, -4.148, 4.148, 
35900, 0.005, -4.148, 4.148, 
36000, 0.005, -4.14844, 4.14844, 
36100, 0.005, -4.14836, 4.14836, 
36200, 0.005, -4.14816, 4.14816, 
36300, 0.005, -4.14805, 4.14805, 
36400, 0.005, -4.14829, 4.14829, 
36500, 0.005, -4.14836, 4.14836, 
36600, 0.005, -4.14832, 4.14832, 
36700, 0.005, -4.14806, 4.14806, 
36800, 0.005, -4.14815, 4.14815, 
36900, 0.005, -4.14831, 4.14831, 
37000, 0.005, -4.14831, 4.14831, 
37100, 0.005, -4.14814, 4.14814, 
37200, 0.005, -4.14812, 4.14812, 
37300, 0.005, -4.14825, 4.14825, 
37400, 0.005, -4.14834, 4.14834, 
37500, 0.005, -4.14822, 4.14822, 
37600, 0.005, -4.14817, 4.14817, 
37700, 0.005, -4.14821, 4.14821, 
37800, 0.005, -4.14831, 4.14831, 
37900, 0.005, -4.14825, 4.14825, 
38000, 0.005, -4.14819, 4.14819, 
38100, 0.005, -4.14816, 4.14816, 
38200, 0.005, -4.14826, 4.14826, 
38300, 0.005, -4.14829, 4.14829, 
38400, 0.005, -4.14821, 4.14821, 
38500, 0.005, -4.14816, 4.14816, 
38600, 0.005, -4.14823, 4.14823, 
38700, 0.005, -4.14827, 4.14827, 
38800, 0.005, -4.14824, 4.14824, 
38900, 0.005, -4.14818, 4.14818, 
39000, 0.005, -4.14821, 4.14821, 
39100, 0.005, -4.14824, 4.14824, 
39200, 0.005, -4.14825, 4.14825, 
39300, 0.005, -4.1482, 4.1482, 
39400, 0.005, -4.14819, 4.14819, 
39500, 0.005, -4.14823, 4.14823, 
39600, 0.005, -4.14825, 4.14825, 
39700, 0.005, -4.14822, 4.14822, 
39800, 0.005, -4.14819, 4.14819, 
39900, 0.005, -4.14822, 4.14822, 
40000, 0.01, -6.20992, 6.20992, 
40100, 0.01, -4.98904, 4.98904, 
40200, 0.01, -4.05496, 4.05496, 
40300, 0.01, -4.29162, 4.29162, 
40400, 0.01, -5.47835, 5.47835, 
40500, 0.01, -5.26214, 5.26214, 
40600, 0.01, -4.54988, 4.54988, 
40700, 0.01, -4.04551, 4.04551, 
40800, 0.01, -4.84629, 4.84629, 
40900, 0.01, -5.32565, 5.32565, 
41000, 0.01, -4.94288, 4.94288, 
41100, 0.01, -4.35664, 4.35664, 
41200, 0.01, -4.68689, 4.68689, 
41300, 0.01, -5.13619, 5.13619, 
41400, 0.01, -5.15326, 5.15326, 
41500, 0.01, -4.63709, 4.63709, 
41600, 0.01, -4.52758, 4.52758, 
41700, 0.01, -4.89088, 4.89088, 
41800, 0.01, -5.11819, 5.11819, 
41900, 0.01, -4.7476, 4.7476, 
42000, 0.01, -4.4716, 4.4716, 
42100, 0.01, -4.73231, 4.73231, 
42200, 0.01, -5.0679, 5.0679, 
42300, 0.01, -4.89089, 4.89089, 
42400, 0.01, -4.60257, 4.60257, 
42500, 0.01, -4.64029, 4.64029, 
42600, 0.01, -4.97538, 4.97538, 
42700, 0.01, -5.0255, 5.0255, 
42800, 0.01, -4.76094, 4.76094, 
42900, 0.01, -4.61238, 4.61238, 
43000, 0.01, -4.84101, 4.84101, 
43100, 0.01, -4.97093, 4.97093, 
43200, 0.01, -4.8633, 4.8633, 
43300, 0.01, -4.64419, 4.64419, 
43400, 0.01, -4.68669, 4.68669, 
43500, 0.01, -4.88752, 4.88752, 
43600, 0.01, -4.9422, 4.9422, 
43700, 0.01, -4.72968, 4.72968, 
43800, 0.01, -4.68178, 4.68178, 
43900, 0.01, -4.82868, 4.82868, 
44000, 0.01, -4.92086, 4.92086, 
44100, 0.01, -4.83278, 4.83278, 
44200, 0.01, -4.71316, 4.71316, 
44300, 0.01, -4.77219, 4.77219, 
44400, 0.01, -4.88584, 4.88584, 
44500, 0.01, -4.87065, 4.87065, 
44600, 0.01, -4.73674, 4.73674, 
44700, 0.01, -4.73733, 4.73733, 
44800, 0.01, -4.83627, 4.83627, 
44900, 0.01, -4.8624, 4.8624, 
45000, 0.01, -4.78692, 4.78692, 
45100, 0.01, -4.74934, 4.74934, 
45200, 0.01, -4.7936, 4.7936, 
45300, 0.01, -4.86732, 4.86732, 
45400, 0.01, -4.83323, 4.83323, 
45500, 0.01, -4.76785, 4.76785, 
45600, 0.01, -4.76932, 4.76932, 
45700, 0.01, -4.84253, 4.84253, 
45800, 0.01, -4.83698, 4.83698, 
45900, 0.01, -4.78728, 4.78728, 
46000, 0.01, -4.76084, 4.76084, 
46100, 0.01, -4.8066, 4.8066, 
46200, 0.01, -4.83524, 4.83524, 
46300, 0.01, -4.81222, 4.81222, 
46400, 0.01, -4.77584, 4.77584, 
46500, 0.01, -4.7967, 4.7967, 
46600, 0.01, -4.82845, 4.82845, 
46700, 0.01, -4.82739, 4.82739, 
46800, 0.01, -4.78826, 4.78826, 
46900, 0.01, -4.78649, 4.78649, 
47000, 0.01, -4.81291, 4.81291, 
47100, 0.01, -4.82693, 4.82693, 
47200, 0.01, -4.79712, 4.79712, 
47300, 0.01, -4.78301, 4.78301, 
47400, 0.01, -4.79678, 4.79678, 
47500, 0.01, -4.82564, 4.82564, 
47600, 0.01, -4.81411, 4.81411, 
47700, 0.01, -4.7934, 4.7934, 
47800, 0.01, -4.79139, 4.79139, 
47900, 0.01, -4.8177, 4.8177, 
48000, 0.01, -4.81952, 4.81952, 
48100, 0.01, -4.80248, 4.80248, 
48200, 0.01, -4.78972, 4.78972, 
48300, 0.01, -4.80267, 4.80267, 
48400, 0.01, -4.81658, 4.81658, 
48500, 0.01, -4.80908, 4.80908, 
48600, 0.01, -4.79402, 4.79402, 
48700, 0.01, -4.79815, 4.79815, 
48800, 0.01, -4.8113, 4.8113, 
48900, 0.01, -4.81278, 4.81278, 
49000, 0.01, -4.80312, 4.80312, 
49100, 0.01, -4.79845, 4.79845, 
49200, 0.01, -4.80741, 4.80741, 
49300, 0.01, -4.81277, 4.81277, 
49400, 0.01, -4.80465, 4.80465, 
49500, 0.01, -4.79743, 4.79743, 
49600, 0.01, -4.8034, 4.8034, 
49700, 0.01, -4.81019, 4.81019, 
49800, 0.01, -4.80702, 4.80702, 
49900, 0.01, -4.79988, 4.79988, 
50000, 0.01, -4.80165, 4.80165, 
50100, 0.01, -4.80828, 4.80828, 
50200, 0.01, -4.8102, 4.8102, 
50300, 0.01, -4.80362, 4.80362, 
50400, 0.01, -4.80048, 4.80048, 
50500, 0.01, -4.80548, 4.80548, 
50600, 0.01, -4.80982, 4.80982, 
50700, 0.01, -4.80548, 4.80548, 
50800, 0.01, -4.80129, 4.80129, 
50900, 0.01, -4.80198, 4.80198, 
51000, 0.01, -4.80726, 4.80726, 
51100, 0.01, -4.8078, 4.8078, 
51200, 0.01, -4.80408, 4.80408, 
51300, 0.01, -4.80172, 4.80172, 
51400, 0.01, -4.80594, 4.80594, 
51500, 0.01, -4.80747, 4.80747, 
51600, 0.01, -4.80586, 4.80586, 
51700, 0.01, -4.80278, 4.80278, 
51800, 0.01, -4.80438, 4.80438, 
51900, 0.01, -4.80586, 4.80586, 
52000, 0.01, -4.80657, 4.80657, 
52100, 0.01, -4.80332, 4.80332, 
52200, 0.01, -4.80387, 4.80387, 
52300, 0.01, -4.80539, 4.80539, 
52400, 0.01, -4.80665, 4.80665, 
52500, 0.01, -4.80429, 4.80429, 
52600, 0.01, -4.80416, 4.80416, 
52700, 0.01, -4.80488, 4.80488, 
52800, 0.01, -4.80649, 4.80649, 
52900, 0.01, -4.8052, 4.8052, 
53000, 0.01, -4.80414, 4.80414, 
53100, 0.01, -4.80419, 4.80419, 
53200, 0.01, -4.80595, 4.80595, 
53300, 0.01, -4.80556, 4.80556, 
53400, 0.01, -4.80461, 4.80461, 
53500, 0.01, -4.8039, 4.8039, 
53600, 0.01, -4.80517, 4.80517, 
53700, 0.01, -4.80586, 4.80586, 
53800, 0.01, -4.80532, 4.80532, 
53900, 0.01, -4.80417, 4.80417, 
54000, 0.01, -4.80472, 4.80472, 
54100, 0.01, -4.8056, 4.8056, 
54200, 0.01, -4.80562, 4.80562, 
54300, 0.01, -4.80449, 4.80449, 
54400, 0.01, -4.80449, 4.80449, 
54500, 0.01, -4.80509, 4.80509, 
54600, 0.01, -4.80554, 4.80554, 
54700, 0.01, -4.80492, 4.80492, 
54800, 0.01, -4.80453, 4.80453, 
54900, 0.01, -4.80476, 4.80476, 
55000, 0.01, -4.80547, 4.80547, 
55100, 0.01, -4.80522, 4.80522, 
55200, 0.01, -4.80478, 4.80478, 
55300, 0.01, -4.80474, 4.80474, 
55400, 0.01, -4.80521, 4.80521, 
55500, 0.01, -4.80525, 4.80525, 
55600, 0.01, -4.80492, 4.80492, 
55700, 0.01, -4.80469, 4.80469, 
55800, 0.01, -4.80497, 4.80497, 
55900, 0.01, -4.80527, 4.80527, 
56000, 0.01, -4.80501, 4.80501, 
56100, 0.01, -4.80477, 4.80477, 
56200, 0.01, -4.80489, 4.80489, 
56300, 0.01, -4.80519, 4.80519, 
56400, 0.01, -4.80514, 4.80514, 
56500, 0.01, -4.8049, 4.8049, 
56600, 0.01, -4.80484, 4.80484, 
56700, 0.01, -4.80506, 4.80506, 
56800, 0.01, -4.80518, 4.80518, 
56900, 0.01, -4.80499, 4.80499, 
57000, 0.01, -4.80479, 4.80479, 
57100, 0.01, -4.80495, 4.80495, 
57200, 0.01, -4.80515, 4.80515, 
57300, 0.01, -4.80507, 4.80507, 
57400, 0.01, -4.80487, 4.80487, 
57500, 0.01, -4.80491, 4.80491, 
57600, 0.01, -4.80508, 4.80508, 
57700, 0.01, -4.80512, 4.80512, 
57800, 0.01, -4.80498, 4.80498, 
57900, 0.01, -4.80489, 4.80489, 
58000, 0.01, -4.80499, 4.80499, 
58100, 0.01, -4.80509, 4.80509, 
58200, 0.01, -4.80502, 4.80502, 
58300, 0.01, -4.80491, 4.80491, 
58400, 0.01, -4.80494, 4.80494, 
58500, 0.01, -4.80504, 4.80504, 
58600, 0.01, -4.80505, 4.80505, 
58700, 0.01, -4.80499, 4.80499, 
58800, 0.01, -4.80494, 4.80494, 
58900, 0.01, -4.80501, 4.80501, 
59000, 0.01, -4.80505, 4.80505, 
59100, 0.01, -4.80501, 4.80501, 
59200, 0.01, -4.80495, 4.80495, 
59300, 0.01, -4.80498, 4.80498, 
59400, 0.01, -4.80502, 4.80502, 
59500, 0.01, -4.80502, 4.80502, 
59600, 0.01, -4.80496, 4.80496, 
59700, 0.01, -4.80497, 4.80497, 
59800, 0.01, -4.80502, 4.80502, 
59900, 0.01, -4.80503, 4.80503, 
60000, 0.015, -6.69328, 6.69328, 
60100, 0.015, -5.47644, 5.47644, 
60200, 0.015, -4.56676, 4.56676, 
60300, 0.015, -4.84876, 4.84876, 
60400, 0.015, -6.01122, 6.01122, 
60500, 0.015, -5.7751, 5.7751, 
60600, 0.015, -5.03429, 5.03429, 
60700, 0.015, -4.61974, 4.61974, 
60800, 0.015, -5.43007, 5.43007, 
60900, 0.015, -5.83871, 5.83871, 
61000, 0.015, -5.3977, 5.3977, 
61100, 0.015, -4.87686, 4.87686, 
61200, 0.015, -5.27493, 5.27493, 
61300, 0.015, -5.71604, 5.71604, 
61400, 0.015, -5.60224, 5.60224, 
61500, 0.015, -5.06542, 5.06542, 
61600, 0.015, -5.09342, 5.09342, 
61700, 0.015, -5.50557, 5.50557, 
61800, 0.015, -5.6222, 5.6222, 
61900, 0.015, -5.18811, 5.18811, 
62000, 0.015, -5.00482, 5.00482, 
62100, 0.015, -5.3446, 5.3446, 
62200, 0.015, -5.62244, 5.62244, 
62300, 0.015, -5.40411, 5.40411, 
62400, 0.015, -5.0781, 5.0781, 
62500, 0.015, -5.22917, 5.22917, 
62600, 0.015, -5.55884, 5.55884, 
62700, 0.015, -5.54061, 5.54061, 
62800, 0.015, -5.21073, 5.21073, 
62900, 0.015, -5.13481, 5.13481, 
63000, 0.015, -5.38028, 5.38028, 
63100, 0.015, -5.53015, 5.53015, 
63200, 0.015, -5.32498, 5.32498, 
63300, 0.015, -5.1563, 5.1563, 
63400, 0.015, -5.25951, 5.25951, 
63500, 0.015, -5.48282, 5.48282, 
63600, 0.015, -5.42099, 5.42099, 
63700, 0.015, -5.25863, 5.25863, 
63800, 0.015, -5.22993, 5.22993, 
63900, 0.015, -5.41904, 5.41904, 
64000, 0.015, -5.43604, 5.43604, 
64100, 0.015, -5.32898, 5.32898, 
64200, 0.015, -5.22137, 5.22137, 
64300, 0.015, -5.33317, 5.33317, 
64400, 0.015, -5.40775, 5.40775, 
64500, 0.015, -5.36991, 5.36991, 
64600, 0.015, -5.24251, 5.24251, 
64700, 0.015, -5.29897, 5.29897, 
64800, 0.015, -5.39315, 5.39315, 
64900, 0.015, -5.39955, 5.39955, 
65000, 0.015, -5.29198, 5.29198, 
65100, 0.015, -5.2925, 5.2925, 
65200, 0.015, -5.35792, 5.35792, 
65300, 0.015, -5.39966, 5.39966, 
