[ -2.80285e-05 ,1720 ],
[ -2.03516e-05 ,1730 ],
[ -2.28341e-07 ,1740 ],
[ 1.99115e-05 ,1750 ],
[ 9.327e-07 ,1760 ],
[ 4.75204e-05 ,1770 ],
[ 1.01605e-06 ,1780 ],
[ 3.99353e-07 ,1790 ],
[ -1.67488e-07 ,1800 ],
[ -6.38702e-08 ,1810 ],
[ 1.99877e-05 ,1820 ],
[ 2.15718e-06 ,1830 ],
[ 4.94678e-05 ,1840 ],
[ 2.08693e-05 ,1850 ],
[ 9.99162e-05 ,1860 ],
[ 6.72905e-05 ,1870 ],
[ -4.91286e-06 ,1880 ],
[ 3.85046e-05 ,1890 ],
[ 4.31981e-05 ,1900 ],
[ 1.83818e-05 ,1910 ],
[ -7.50911e-07 ,1920 ],
[ 3.59301e-08 ,1930 ],
[ 3.87803e-05 ,1940 ],
[ -2.27834e-05 ,1950 ],
[ -8.21768e-05 ,1960 ],
[ 1.07316e-06 ,1970 ],
[ 2.12641e-05 ,1980 ],
[ 2.4968e-06 ,1990 ],
[ 6.13177e-05 ,2000 ],
[ 0.000117691 ,2010 ],
[ 4.36968e-05 ,2020 ],
[ -1.82656e-07 ,2030 ],
[ 5.92185e-05 ,2040 ],
[ 7.94424e-05 ,2050 ],
[ 2.27876e-06 ,2060 ],
[ 0.000109031 ,2070 ],
[ 8.17154e-05 ,2080 ],
[ 2.26861e-06 ,2090 ],
[ 3.14631e-05 ,2100 ],
[ -6.00925e-05 ,2110 ],
[ -4.58251e-06 ,2120 ],
[ -3.56846e-06 ,2130 ],
[ -7.88714e-05 ,2140 ],
[ -1.99061e-05 ,2150 ],
[ 5.07924e-05 ,2160 ],
[ -2.0265e-05 ,2170 ],
[ -4.55072e-05 ,2180 ],
[ -1.11695e-05 ,2190 ],
[ 8.882e-06 ,2200 ],
[ -1.84706e-06 ,2210 ],
[ 8.07441e-06 ,2220 ],
[ 1.39593e-05 ,2230 ],
[ 3.25072e-05 ,2240 ],
[ 7.53562e-06 ,2250 ],
[ 8.60428e-05 ,2260 ],
[ -7.15349e-05 ,2270 ],
[ -4.56924e-05 ,2280 ],
[ -6.69739e-05 ,2290 ],
[ -8.76281e-05 ,2300 ],
[ -4.96662e-05 ,2310 ],
[ -4.87977e-05 ,2320 ],
[ -9.97812e-05 ,2330 ],
[ 4.71076e-05 ,2340 ],
[ -0.000196265 ,2350 ],
[ 8.24632e-07 ,2360 ],
[ -6.58136e-05 ,2370 ],
[ -4.27042e-05 ,2380 ],
[ -2.91951e-06 ,2390 ],
[ 1.6672e-05 ,2400 ],
[ -4.28588e-05 ,2410 ],
[ -2.19022e-05 ,2420 ],
[ 2.53871e-06 ,2430 ],
[ 8.22974e-05 ,2440 ],
[ -3.73501e-05 ,2450 ],
[ 3.0107e-05 ,2460 ],
[ -1.81679e-05 ,2470 ],
[ -6.09877e-05 ,2480 ],
[ -2.57627e-05 ,2490 ],
[ 4.17439e-05 ,2500 ],
[ -3.0338e-05 ,2510 ],
[ -1.85785e-06 ,2520 ],
[ -1.48319e-06 ,2530 ],
[ -8.52196e-05 ,2540 ],
[ 4.72183e-07 ,2550 ],
[ 2.06143e-05 ,2560 ],
[ -4.26721e-05 ,2570 ],
[ 2.18896e-05 ,2580 ],
[ -4.2157e-07 ,2590 ],
[ -7.95258e-07 ,2600 ],
[ -8.71041e-05 ,2610 ],
[ 3.95842e-07 ,2620 ],
[ -1.86025e-05 ,2630 ],
[ -4.52604e-05 ,2640 ],
[ 2.02507e-05 ,2650 ],
[ -5.70138e-07 ,2660 ],
[ -2.06511e-06 ,2670 ],
[ 1.72824e-05 ,2680 ],
[ -1.60975e-06 ,2690 ],
[ -2.24745e-05 ,2700 ],
[ -2.20549e-05 ,2710 ],
[ 1.1705e-06 ,2720 ],
[ 1.75692e-06 ,2730 ],
[ 2.05799e-06 ,2740 ],
[ 2.55322e-06 ,2750 ],
[ -1.81933e-05 ,2760 ],
[ 4.01009e-07 ,2770 ],
[ 6.59371e-05 ,2780 ],
[ -6.88342e-05 ,2790 ],
[ 1.76024e-05 ,2800 ],
[ -1.85538e-06 ,2810 ],
[ -1.08845e-06 ,2820 ],
[ 1.96744e-05 ,2830 ],
[ 6.22252e-05 ,2840 ],
[ 1.43614e-06 ,2850 ],
[ 4.60466e-05 ,2860 ],
[ 3.90948e-05 ,2870 ],
[ 1.93686e-05 ,2880 ],
[ 1.68714e-05 ,2890 ],
[ -1.42389e-06 ,2900 ],
[ -1.68072e-06 ,2910 ],
[ -1.70187e-05 ,2920 ],
[ 6.52581e-05 ,2930 ],
[ 7.02514e-05 ,2940 ],
[ 4.34834e-05 ,2950 ],
[ -2.00928e-05 ,2960 ],
[ 6.83552e-05 ,2970 ],
[ 4.20892e-05 ,2980 ],
[ -1.95425e-05 ,2990 ],
[ 6.24398e-05 ,3000 ],
[ -3.77805e-05 ,3010 ],
[ 2.04166e-05 ,3020 ],
[ 4.73696e-05 ,3030 ],
[ 3.93461e-05 ,3040 ],
[ 8.79374e-05 ,3050 ],
[ 3.1493e-06 ,3060 ],
[ 4.17994e-05 ,3070 ],
[ 8.56178e-05 ,3080 ],
[ 1.86349e-05 ,3090 ],
[ -2.43327e-06 ,3100 ],
[ 7.99868e-05 ,3110 ],
[ -2.70168e-05 ,3120 ],
[ -4.9201e-06 ,3130 ],
[ -1.70105e-06 ,3140 ],
[ -2.03315e-05 ,3150 ],
[ -1.49223e-06 ,3160 ],
[ -4.84475e-05 ,3170 ],
[ 6.77792e-05 ,3180 ],
[ 7.70301e-05 ,3190 ],
[ -1.30367e-06 ,3200 ],
[ 4.62085e-05 ,3210 ],
[ -3.66859e-05 ,3220 ],
[ -1.59905e-06 ,3230 ],
[ -8.73529e-05 ,3240 ],
[ -3.49828e-05 ,3250 ],
[ 6.43189e-05 ,3260 ],
[ 8.25801e-06 ,3270 ],
[ 1.17198e-05 ,3280 ],
[ -1.3878e-05 ,3290 ],
[ -9.35254e-05 ,3300 ],
[ -4.78502e-05 ,3310 ],
[ -9.10209e-05 ,3320 ],
[ -2.93222e-05 ,3330 ],
[ -2.2662e-05 ,3340 ],
[ 3.96503e-05 ,3350 ],
[ -3.62074e-05 ,3360 ],
[ 4.5894e-06 ,3370 ],
[ 8.94038e-05 ,3380 ],
[ 5.46603e-06 ,3390 ],
[ -2.5058e-05 ,3400 ],
[ -4.66035e-05 ,3410 ],
[ 6.99857e-05 ,3420 ],
[ -2.06871e-06 ,3430 ],
[ -7.9823e-05 ,3440 ],
[ 3.96065e-05 ,3450 ],
[ -6.0457e-05 ,3460 ],
[ 2.7647e-05 ,3470 ],
[ -1.63035e-05 ,3480 ],
[ -1.69962e-05 ,3490 ],
[ -1.4458e-05 ,3500 ],
[ -8.34479e-05 ,3510 ],
[ -2.28758e-05 ,3520 ],
[ -6.99432e-05 ,3530 ],
[ -2.625e-05 ,3540 ],
[ -9.52876e-05 ,3550 ],
[ -2.01462e-05 ,3560 ],
[ 1.61511e-05 ,3570 ],
[ -3.71366e-05 ,3580 ],
[ -2.71701e-05 ,3590 ],
[ -4.20364e-05 ,3600 ],
[ -1.80301e-05 ,3610 ],
[ -0.000122343 ,3620 ],
[ 7.41597e-07 ,3630 ],
[ -4.90399e-07 ,3640 ],
[ -1.22418e-06 ,3650 ],
[ 1.8012e-05 ,3660 ],
[ 2.01464e-05 ,3670 ],
[ 1.75014e-05 ,3680 ],
[ -1.98457e-05 ,3690 ],
[ 4.86709e-07 ,3700 ],
[ -1.98952e-05 ,3710 ],
[ -1.98746e-05 ,3720 ],
[ -6.26998e-05 ,3730 ],
[ 4.6323e-05 ,3740 ],
[ 1.90573e-05 ,3750 ],
[ 3.6714e-05 ,3760 ],
[ 1.89189e-05 ,3770 ],
[ 2.1473e-05 ,3780 ],
[ -1.40488e-06 ,3790 ],
[ -7.11986e-05 ,3800 ],
[ -2.27203e-05 ,3810 ],
[ -6.53231e-07 ,3820 ],
[ 2.6452e-07 ,3830 ],
[ 1.61249e-06 ,3840 ],
[ 2.24881e-05 ,3850 ],
[ 2.89085e-06 ,3860 ],
[ 2.32581e-05 ,3870 ],
[ 1.5891e-06 ,3880 ],
[ 1.98027e-05 ,3890 ],
[ 2.24584e-05 ,3900 ],
[ 1.84499e-05 ,3910 ],
[ -2.66453e-05 ,3920 ],
[ 1.99331e-05 ,3930 ],
[ 2.66961e-05 ,3940 ],
[ 2.68624e-05 ,3950 ],
[ -1.67678e-05 ,3960 ],
[ 2.37818e-05 ,3970 ],
[ 5.17542e-05 ,3980 ],
[ 8.4732e-05 ,3990 ],
[ -6.79959e-07 ,4000 ],
[ 6.41719e-05 ,4010 ],
[ 2.05886e-05 ,4020 ],
[ 6.66494e-05 ,4030 ],
[ -4.11813e-05 ,4040 ],
[ -4.31828e-07 ,4050 ],
[ 3.98323e-05 ,4060 ],
[ 4.60102e-05 ,4070 ],
[ -3.98832e-05 ,4080 ],
[ 0.000109653 ,4090 ],
[ 4.10634e-05 ,4100 ],
[ -5.58556e-06 ,4110 ],
[ -2.06406e-05 ,4120 ],
[ 9.8334e-05 ,4130 ],
[ -7.66006e-05 ,4140 ],
[ 1.65785e-05 ,4150 ],
[ 8.75258e-05 ,4160 ],
[ 1.32007e-06 ,4170 ],
[ -4.93828e-06 ,4180 ],
[ 2.30176e-05 ,4190 ],
[ 4.39015e-05 ,4200 ],
[ 0.000121893 ,4210 ],
[ -4.71821e-05 ,4220 ],
[ 2.77353e-05 ,4230 ],
[ 3.79318e-05 ,4240 ],
[ 6.6717e-05 ,4250 ],
[ -6.80478e-05 ,4260 ],
[ -5.52575e-06 ,4270 ],
[ 4.22595e-05 ,4280 ],
[ -2.15025e-06 ,4290 ],
[ -2.06713e-05 ,4300 ],
[ 4.19386e-05 ,4310 ],
[ -7.82644e-05 ,4320 ],
[ -4.65396e-05 ,4330 ],
[ -7.95259e-05 ,4340 ],
[ 4.01189e-05 ,4350 ],
[ -1.67591e-05 ,4360 ],
[ 2.24981e-05 ,4370 ],
[ -7.67251e-08 ,4380 ],
[ -0.000122635 ,4390 ],
[ -3.92899e-05 ,4400 ],
[ 1.83722e-05 ,4410 ],
[ 4.70828e-05 ,4420 ],
[ -3.733e-05 ,4430 ],
[ -4.73349e-05 ,4440 ],
[ 2.45295e-05 ,4450 ],
[ 9.02899e-05 ,4460 ],
[ 4.11578e-05 ,4470 ],
[ 2.57912e-05 ,4480 ],
[ 3.65108e-05 ,4490 ],
[ -4.81908e-06 ,4500 ],
[ -4.57654e-05 ,4510 ],
[ -1.85043e-05 ,4520 ],
[ 2.19724e-05 ,4530 ],
[ -4.23287e-05 ,4540 ],
[ -1.87165e-05 ,4550 ],
[ -4.03151e-05 ,4560 ],
[ -8.23233e-05 ,4570 ],
[ -0.000148293 ,4580 ],
[ -2.02168e-05 ,4590 ],
[ -9.29971e-07 ,4600 ],
[ -1.99531e-05 ,4610 ],
[ -3.55493e-05 ,4620 ],
[ -9.70523e-05 ,4630 ],
[ -4.54706e-05 ,4640 ],
[ -4.38674e-05 ,4650 ],
[ 6.68328e-05 ,4660 ],
[ -5.89385e-07 ,4670 ],
[ 2.60779e-05 ,4680 ],
[ -2.30958e-05 ,4690 ],
[ -4.28666e-05 ,4700 ],
[ -8.48835e-05 ,4710 ],
[ -5.37981e-05 ,4720 ],
[ 2.51001e-06 ,4730 ],
[ 3.94904e-06 ,4740 ],
[ 1.91902e-05 ,4750 ],
[ 2.63148e-06 ,4760 ],
[ 3.31413e-07 ,4770 ],
[ -6.51235e-05 ,4780 ],
[ 6.1304e-05 ,4790 ],
[ -2.27457e-05 ,4800 ],
[ -2.78218e-05 ,4810 ],
[ -1.65991e-06 ,4820 ],
[ -6.8895e-05 ,4830 ],
[ -2.30664e-05 ,4840 ],
[ -1.31187e-06 ,4850 ],
[ -4.06162e-05 ,4860 ],
[ -1.78315e-08 ,4870 ],
[ -1.86144e-05 ,4880 ],
[ -1.81136e-05 ,4890 ],
[ 2.45953e-05 ,4900 ],
[ 1.61248e-06 ,4910 ],
[ 2.28895e-06 ,4920 ],
[ 9.32859e-06 ,4930 ],
[ 4.0857e-05 ,4940 ],
[ 6.45142e-05 ,4950 ],
[ 7.13194e-07 ,4960 ],
[ 4.43003e-05 ,4970 ],
[ 4.0265e-05 ,4980 ],
[ 1.84468e-05 ,4990 ],
[ 6.23814e-05 ,5000 ],
[ -3.31281e-07 ,5010 ],
[ -2.02291e-05 ,5020 ],
[ -2.14912e-06 ,5030 ],
[ 6.09908e-05 ,5040 ],
[ 5.05203e-05 ,5050 ],
[ -1.96698e-05 ,5060 ],
[ 4.76964e-05 ,5070 ],
[ 1.74909e-05 ,5080 ],
[ -0.000112472 ,5090 ],
[ -3.01327e-05 ,5100 ],
[ -2.54726e-05 ,5110 ],
[ 1.06342e-05 ,5120 ],
[ 1.7962e-06 ,5130 ],
[ 4.45908e-06 ,5140 ],
[ 2.66722e-05 ,5150 ],
[ 5.02979e-05 ,5160 ],
[ 8.77589e-06 ,5170 ],
[ 4.38427e-05 ,5180 ],
[ 0.000119999 ,5190 ],
[ 0.000156092 ,5200 ],
[ 3.91199e-05 ,5210 ],
[ -5.97355e-06 ,5220 ],
[ -3.68143e-05 ,5230 ],
[ 6.70253e-06 ,5240 ],
[ 1.1834e-05 ,5250 ],
[ 8.55647e-05 ,5260 ],
[ 2.34323e-05 ,5270 ],
[ 4.2373e-05 ,5280 ],
[ 1.79057e-05 ,5290 ],
[ -4.14308e-06 ,5300 ],
[ -5.26511e-06 ,5310 ],
[ 3.54601e-05 ,5320 ],
[ -2.43026e-05 ,5330 ],
[ 1.43678e-05 ,5340 ],
[ 4.58831e-05 ,5350 ],
[ 3.6796e-06 ,5360 ],
[ 1.87191e-05 ,5370 ],
[ 8.08861e-06 ,5380 ],
[ -2.8564e-05 ,5390 ],
[ 6.49762e-05 ,5400 ],
[ 6.83776e-05 ,5410 ],
[ 4.09881e-05 ,5420 ],
[ -3.53805e-05 ,5430 ],
[ -3.55666e-05 ,5440 ],
[ 3.36612e-05 ,5450 ],
[ 7.42023e-05 ,5460 ],
[ -6.73088e-06 ,5470 ],
[ -6.46011e-05 ,5480 ],
[ 4.39022e-05 ,5490 ],
[ -9.44582e-05 ,5500 ],
[ 4.09294e-05 ,5510 ],
[ -1.51017e-05 ,5520 ],
[ 2.72491e-06 ,5530 ],
[ 1.85963e-05 ,5540 ],
[ -5.1359e-05 ,5550 ],
[ -2.47976e-05 ,5560 ],
[ -2.95683e-05 ,5570 ],
[ 1.65071e-05 ,5580 ],
[ -7.43756e-05 ,5590 ],
[ -1.78563e-05 ,5600 ],
[ -3.58214e-06 ,5610 ],
[ -0.0001247 ,5620 ],
[ -6.57502e-05 ,5630 ],
[ 1.91607e-05 ,5640 ],
[ -6.3918e-05 ,5650 ],
[ -0.000116539 ,5660 ],
[ -8.09554e-05 ,5670 ],
[ -1.64998e-05 ,5680 ],
[ 5.29742e-06 ,5690 ],
[ 6.87347e-06 ,5700 ],
[ -4.09897e-05 ,5710 ],
[ 3.92351e-05 ,5720 ],
[ -3.46612e-06 ,5730 ],
[ 1.53174e-05 ,5740 ],
[ 1.56577e-05 ,5750 ],
[ -4.11852e-05 ,5760 ],
[ -6.12336e-05 ,5770 ],
[ -6.22564e-05 ,5780 ],
[ -5.77151e-07 ,5790 ],
[ 6.49542e-07 ,5800 ],
[ -6.39731e-05 ,5810 ],
[ -4.49471e-05 ,5820 ],
[ 1.62037e-06 ,5830 ],
[ 5.92343e-07 ,5840 ],
[ 1.73311e-06 ,5850 ],
[ -1.68588e-06 ,5860 ],
[ -1.33968e-06 ,5870 ],
[ 1.13299e-06 ,5880 ],
[ -1.91879e-05 ,5890 ],
[ -1.7518e-05 ,5900 ],
[ 5.01663e-05 ,5910 ],
[ 1.15829e-06 ,5920 ],
[ 4.01672e-05 ,5930 ],
[ -8.58234e-06 ,5940 ],
[ -5.55234e-05 ,5950 ],
[ -1.14008e-06 ,5960 ],
[ -3.55342e-05 ,5970 ],
[ 8.54578e-06 ,5980 ],
[ 5.16035e-06 ,5990 ],
[ 4.37635e-05 ,6000 ],
[ 7.2805e-07 ,6010 ],
[ 3.77244e-06 ,6020 ],
[ -6.53461e-05 ,6030 ],
[ -6.65203e-06 ,6040 ],
[ -1.84904e-05 ,6050 ],
[ 1.66854e-05 ,6060 ],
[ -6.4969e-05 ,6070 ],
[ 1.12626e-06 ,6080 ],
[ -6.89023e-06 ,6090 ],
[ -3.76061e-05 ,6100 ],
[ 0.000104638 ,6110 ],
[ -2.00477e-05 ,6120 ],
[ 4.71343e-06 ,6130 ],
[ 0.00011901 ,6140 ],
[ 3.55437e-05 ,6150 ],
[ 2.08625e-05 ,6160 ],
[ 5.25041e-05 ,6170 ],
[ -4.59953e-05 ,6180 ],
[ 9.36675e-05 ,6190 ],
[ 6.79481e-05 ,6200 ],
[ -2.3172e-05 ,6210 ],
[ 1.12135e-05 ,6220 ],
[ -1.84368e-05 ,6230 ],
[ 7.61129e-06 ,6240 ],
[ 4.25147e-07 ,6250 ],
[ 3.82614e-06 ,6260 ],
[ 0.00011063 ,6270 ],
[ 0.000125735 ,6280 ],
[ 2.44358e-05 ,6290 ],
[ 6.4534e-05 ,6300 ],
[ 4.1263e-05 ,6310 ],
[ 8.74513e-05 ,6320 ],
[ -3.19862e-06 ,6330 ],
[ 4.16282e-05 ,6340 ],
[ -1.75026e-05 ,6350 ],
[ 2.30336e-05 ,6360 ],
[ 0.000104268 ,6370 ],
[ -3.16575e-05 ,6380 ],
[ -2.50787e-05 ,6390 ],
[ 1.33467e-05 ,6400 ],
[ -7.73773e-05 ,6410 ],
[ 8.19122e-05 ,6420 ],
[ 3.73222e-06 ,6430 ],
[ 6.14622e-07 ,6440 ],
[ 2.27386e-05 ,6450 ],
[ 1.14284e-06 ,6460 ],
[ 6.86517e-05 ,6470 ],
[ 3.98911e-07 ,6480 ],
[ -4.32029e-05 ,6490 ],
[ -4.88372e-05 ,6500 ],
[ 8.08179e-05 ,6510 ],
[ -2.85481e-05 ,6520 ],
[ 2.7566e-05 ,6530 ],
[ 2.23361e-05 ,6540 ],
[ 5.15402e-06 ,6550 ],
[ 3.55875e-06 ,6560 ],
[ -7.58087e-05 ,6570 ],
[ -6.07082e-05 ,6580 ],
[ -3.47853e-05 ,6590 ],
[ -4.3466e-05 ,6600 ],
[ 1.93089e-05 ,6610 ],
[ 1.43737e-06 ,6620 ],
[ -6.57403e-05 ,6630 ],
[ -1.44887e-05 ,6640 ],
[ -3.26916e-05 ,6650 ],
[ -3.03936e-05 ,6660 ],
[ -2.91724e-05 ,6670 ],
[ 1.79669e-05 ,6680 ],
[ -7.9658e-05 ,6690 ],
[ -6.07281e-07 ,6700 ],
[ -1.97632e-06 ,6710 ],
[ -4.23583e-05 ,6720 ],
[ -4.73314e-05 ,6730 ],
[ -2.03816e-05 ,6740 ],
[ -4.69939e-05 ,6750 ],
[ 1.90333e-06 ,6760 ],
[ -5.705e-05 ,6770 ],
[ -8.05549e-06 ,6780 ],
[ -4.66655e-05 ,6790 ],
[ 6.56255e-05 ,6800 ],
[ -5.22857e-05 ,6810 ],
[ 3.3634e-05 ,6820 ],
[ 1.85446e-05 ,6830 ],
[ -6.10005e-05 ,6840 ],
[ -6.29257e-05 ,6850 ],
[ 4.51284e-05 ,6860 ],
[ -7.3032e-05 ,6870 ],
[ -1.96064e-05 ,6880 ],
[ -2.13446e-05 ,6890 ],
[ 1.73071e-06 ,6900 ],
[ 5.56351e-05 ,6910 ],
[ -1.55321e-05 ,6920 ],
[ 2.31705e-05 ,6930 ],
[ 3.288e-07 ,6940 ],
[ -2.90997e-05 ,6950 ],
[ -0.000131049 ,6960 ],
[ -4.42307e-05 ,6970 ],
[ 2.01922e-05 ,6980 ],
[ -1.54221e-07 ,6990 ],
[ -2.24686e-05 ,7000 ],
[ -1.82752e-06 ,7010 ],
[ 4.64319e-05 ,7020 ],
[ -2.4046e-06 ,7030 ],
[ -4.45252e-05 ,7040 ],
[ -2.27418e-05 ,7050 ],
[ 4.76221e-05 ,7060 ],
[ 6.65738e-05 ,7070 ],
[ -1.24126e-05 ,7080 ],
[ -7.19564e-06 ,7090 ],
[ 1.56399e-05 ,7100 ],
[ 1.9311e-05 ,7110 ],
[ 2.1065e-05 ,7120 ],
[ -2.31554e-05 ,7130 ],
[ 4.23636e-05 ,7140 ],
[ -1.19174e-06 ,7150 ],
[ 2.08566e-05 ,7160 ],
[ 1.96651e-05 ,7170 ],
[ 4.20313e-05 ,7180 ],
[ 2.95215e-06 ,7190 ],
[ -3.63409e-05 ,7200 ],
[ 3.81036e-06 ,7210 ],
[ 6.79533e-05 ,7220 ],
[ 3.92288e-05 ,7230 ],
[ -3.4224e-06 ,7240 ],
[ -9.43214e-05 ,7250 ],
[ 1.50492e-05 ,7260 ],
[ 3.96622e-05 ,7270 ],
[ 8.83202e-05 ,7280 ],
[ 4.42091e-05 ,7290 ],
[ 6.64647e-05 ,7300 ],
[ 5.56685e-06 ,7310 ],
[ 2.33787e-05 ,7320 ],
[ -1.08479e-07 ,7330 ],
[ 4.3183e-05 ,7340 ],
[ -2.38046e-05 ,7350 ],
[ 8.86996e-05 ,7360 ],
[ -3.43421e-06 ,7370 ],
[ -3.12158e-05 ,7380 ],
[ -1.40084e-05 ,7390 ],
[ 3.61457e-05 ,7400 ],
[ 4.07176e-05 ,7410 ],
[ 3.08115e-05 ,7420 ],
[ 2.44917e-05 ,7430 ],
[ -1.69328e-05 ,7440 ],
[ 6.15031e-05 ,7450 ],
[ -1.91391e-05 ,7460 ],
